_t,s0
4,.1521792369487337
2,.4988219152831803
4,.1521792369487337
4,.1521792369487337
3,0.268215561
1,.8196451961994171
3,0.268215561
2,.4988219152831803
1,.8196451961994171
1,.8196451961994171
7,0.043262523
2,.4988219152831803
3,0.268215561
2,.4988219152831803
4,.1521792369487337
3,0.268215561
3,0.268215561
4,.1521792369487337
5,0.099608641
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
1,.8196451961994171
4,.1521792369487337
6,0.066978536
2,.4988219152831803
1,.8196451961994171
3,0.268215561
2,.4988219152831803
3,0.268215561
5,0.099608641
2,.4988219152831803
9,0.023919309
4,.1521792369487337
6,0.066978536
4,.1521792369487337
3,0.268215561
2,.4988219152831803
1,.8196451961994171
2,.4988219152831803
3,0.268215561
7,0.043262523
3,0.268215561
1,.8196451961994171
5,0.099608641
17,0.003325809
2,.4988219152831803
2,.4988219152831803
3,0.268215561
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
14,0.006542246
3,0.268215561
3,0.268215561
4,.1521792369487337
4,.1521792369487337
1,.8196451961994171
2,.4988219152831803
3,0.268215561
3,0.268215561
4,.1521792369487337
3,0.268215561
2,.4988219152831803
2,.4988219152831803
4,.1521792369487337
3,0.268215561
2,.4988219152831803
6,0.066978536
2,.4988219152831803
3,0.268215561
2,.4988219152831803
5,0.099608641
1,.8196451961994171
2,.4988219152831803
2,.4988219152831803
3,0.268215561
9,0.023919309
2,.4988219152831803
2,.4988219152831803
5,0.099608641
9,0.023919309
1,.8196451961994171
3,0.268215561
2,.4988219152831803
10,0.02040764
2,.4988219152831803
7,0.043262523
3,0.268215561
3,0.268215561
2,.4988219152831803
3,0.268215561
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
7,0.043262523
4,.1521792369487337
4,.1521792369487337
13,0.009470051
3,0.268215561
4,.1521792369487337
5,0.099608641
2,.4988219152831803
1,.8196451961994171
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
5,0.099608641
15,0.004830904
2,.4988219152831803
3,0.268215561
2,.4988219152831803
4,.1521792369487337
4,.1521792369487337
5,0.099608641
4,.1521792369487337
7,0.043262523
3,0.268215561
4,.1521792369487337
4,.1521792369487337
2,.4988219152831803
2,.4988219152831803
3,0.268215561
3,0.268215561
3,0.268215561
2,.4988219152831803
3,0.268215561
7,0.043262523
2,.4988219152831803
7,0.043262523
4,.1521792369487337
8,0.030702185
3,0.268215561
6,0.066978536
3,0.268215561
1,.8196451961994171
3,0.268215561
30,0
2,.4988219152831803
15,0.004830904
1,.8196451961994171
3,0.268215561
2,.4988219152831803
4,.1521792369487337
1,.8196451961994171
4,.1521792369487337
2,.4988219152831803
8,0.030702185
3,0.268215561
5,0.099608641
5,0.099608641
4,.1521792369487337
2,.4988219152831803
1,.8196451961994171
5,0.099608641
3,0.268215561
21,0.002061481
4,.1521792369487337
3,0.268215561
1,.8196451961994171
2,.4988219152831803
6,0.066978536
8,0.030702185
3,0.268215561
2,.4988219152831803
6,0.066978536
6,0.066978536
4,.1521792369487337
11,0.016449948
2,.4988219152831803
8,0.030702185
2,.4988219152831803
8,0.030702185
2,.4988219152831803
1,.8196451961994171
3,0.268215561
4,.1521792369487337
2,.4988219152831803
3,0.268215561
2,.4988219152831803
3,0.268215561
3,0.268215561
1,.8196451961994171
3,0.268215561
7,0.043262523
2,.4988219152831803
3,0.268215561
4,.1521792369487337
1,.8196451961994171
2,.4988219152831803
2,.4988219152831803
4,.1521792369487337
12,0.012794804
5,0.099608641
5,0.099608641
2,.4988219152831803
9,0.023919309
4,.1521792369487337
21,0.002061481
1,.8196451961994171
10,0.02040764
2,.4988219152831803
3,0.268215561
5,0.099608641
2,.4988219152831803
4,.1521792369487337
3,0.268215561
5,0.099608641
2,.4988219152831803
4,.1521792369487337
3,0.268215561
15,0.004830904
2,.4988219152831803
2,.4988219152831803
4,.1521792369487337
12,0.012794804
2,.4988219152831803
3,0.268215561
4,.1521792369487337
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
2,.4988219152831803
5,0.099608641
2,.4988219152831803
3,0.268215561
2,.4988219152831803
2,.4988219152831803
6,0.066978536
1,.8196451961994171
1,.8196451961994171
2,.4988219152831803
3,0.268215561
2,.4988219152831803
1,.8196451961994171
13,0.009470051
4,.1521792369487337
4,.1521792369487337
5,0.099608641
7,0.043262523
4,.1521792369487337
5,0.099608641
3,0.268215561
11,0.016449948
5,0.099608641
7,0.043262523
7,0.043262523
2,.4988219152831803
7,0.043262523
1,.8196451961994171
5,0.099608641
2,.4988219152831803
29,0.00085105
1,.8196451961994171
3,0.268215561
3,0.268215561
3,0.268215561
3,0.268215561
1,.8196451961994171
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
3,0.268215561
6,0.066978536
5,0.099608641
3,0.268215561
2,.4988219152831803
3,0.268215561
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
3,0.268215561
3,0.268215561
1,.8196451961994171
3,0.268215561
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
2,.4988219152831803
2,.4988219152831803
3,0.268215561
2,.4988219152831803
30,0
21,0.002061481
1,.8196451961994171
5,0.099608641
17,0.003325809
4,.1521792369487337
2,.4988219152831803
3,0.268215561
7,0.043262523
4,.1521792369487337
13,0.009470051
2,.4988219152831803
2,.4988219152831803
5,0.099608641
2,.4988219152831803
3,0.268215561
2,.4988219152831803
1,.8196451961994171
2,.4988219152831803
3,0.268215561
2,.4988219152831803
3,0.268215561
2,.4988219152831803
1,.8196451961994171
1,.8196451961994171
4,.1521792369487337
3,0.268215561
9,0.023919309
13,0.009470051
3,0.268215561
22,0.001786465
7,0.043262523
6,0.066978536
14,0.006542246
1,.8196451961994171
2,.4988219152831803
6,0.066978536
3,0.268215561
1,.8196451961994171
3,0.268215561
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
2,.4988219152831803
5,0.099608641
2,.4988219152831803
4,.1521792369487337
2,.4988219152831803
4,.1521792369487337
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
4,.1521792369487337
2,.4988219152831803
2,.4988219152831803
12,0.012794804
3,0.268215561
5,0.099608641
3,0.268215561
6,0.066978536
1,.8196451961994171
3,0.268215561
5,0.099608641
3,0.268215561
2,.4988219152831803
4,.1521792369487337
7,0.043262523
2,.4988219152831803
3,0.268215561
1,.8196451961994171
8,0.030702185
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
14,0.006542246
5,0.099608641
11,0.016449948
4,.1521792369487337
2,.4988219152831803
14,0.006542246
6,0.066978536
2,.4988219152831803
4,.1521792369487337
1,.8196451961994171
3,0.268215561
4,.1521792369487337
8,0.030702185
2,.4988219152831803
3,0.268215561
3,0.268215561
14,0.006542246
30,0
3,0.268215561
1,.8196451961994171
2,.4988219152831803
3,0.268215561
1,.8196451961994171
12,0.012794804
3,0.268215561
5,0.099608641
1,.8196451961994171
1,.8196451961994171
4,.1521792369487337
6,0.066978536
14,0.006542246
3,0.268215561
3,0.268215561
2,.4988219152831803
6,0.066978536
7,0.043262523
5,0.099608641
3,0.268215561
3,0.268215561
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
23,0.001283667
2,.4988219152831803
6,0.066978536
3,0.268215561
4,.1521792369487337
2,.4988219152831803
1,.8196451961994171
3,0.268215561
4,.1521792369487337
1,.8196451961994171
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
8,0.030702185
4,.1521792369487337
1,.8196451961994171
2,.4988219152831803
6,0.066978536
2,.4988219152831803
7,0.043262523
3,0.268215561
2,.4988219152831803
30,0
10,0.02040764
2,.4988219152831803
4,.1521792369487337
4,.1521792369487337
3,0.268215561
3,0.268215561
3,0.268215561
6,0.066978536
3,0.268215561
3,0.268215561
2,.4988219152831803
15,0.004830904
2,.4988219152831803
3,0.268215561
3,0.268215561
2,.4988219152831803
3,0.268215561
1,.8196451961994171
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
3,0.268215561
8,0.030702185
2,.4988219152831803
2,.4988219152831803
3,0.268215561
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
3,0.268215561
2,.4988219152831803
1,.8196451961994171
7,0.043262523
1,.8196451961994171
1,.8196451961994171
3,0.268215561
8,0.030702185
1,.8196451961994171
3,0.268215561
3,0.268215561
7,0.043262523
5,0.099608641
4,.1521792369487337
1,.8196451961994171
4,.1521792369487337
12,0.012794804
2,.4988219152831803
6,0.066978536
6,0.066978536
1,.8196451961994171
3,0.268215561
2,.4988219152831803
2,.4988219152831803
3,0.268215561
1,.8196451961994171
4,.1521792369487337
11,0.016449948
4,.1521792369487337
1,.8196451961994171
3,0.268215561
1,.8196451961994171
9,0.023919309
7,0.043262523
3,0.268215561
4,.1521792369487337
5,0.099608641
16,0.004433091
1,.8196451961994171
6,0.066978536
7,0.043262523
1,.8196451961994171
1,.8196451961994171
4,.1521792369487337
10,0.02040764
2,.4988219152831803
5,0.099608641
1,.8196451961994171
4,.1521792369487337
2,.4988219152831803
4,.1521792369487337
3,0.268215561
6,0.066978536
3,0.268215561
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
8,0.030702185
3,0.268215561
5,0.099608641
3,0.268215561
4,.1521792369487337
3,0.268215561
1,.8196451961994171
2,.4988219152831803
1,.8196451961994171
3,0.268215561
3,0.268215561
5,0.099608641
7,0.043262523
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
3,0.268215561
8,0.030702185
2,.4988219152831803
2,.4988219152831803
9,0.023919309
9,0.023919309
3,0.268215561
1,.8196451961994171
6,0.066978536
3,0.268215561
6,0.066978536
30,0
1,.8196451961994171
3,0.268215561
5,0.099608641
13,0.009470051
1,.8196451961994171
1,.8196451961994171
6,0.066978536
4,.1521792369487337
2,.4988219152831803
3,0.268215561
2,.4988219152831803
2,.4988219152831803
8,0.030702185
2,.4988219152831803
4,.1521792369487337
6,0.066978536
2,.4988219152831803
7,0.043262523
3,0.268215561
3,0.268215561
18,0.002986016
3,0.268215561
2,.4988219152831803
5,0.099608641
1,.8196451961994171
4,.1521792369487337
10,0.02040764
7,0.043262523
2,.4988219152831803
5,0.099608641
3,0.268215561
2,.4988219152831803
6,0.066978536
2,.4988219152831803
2,.4988219152831803
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
1,.8196451961994171
6,0.066978536
2,.4988219152831803
3,0.268215561
1,.8196451961994171
3,0.268215561
3,0.268215561
2,.4988219152831803
3,0.268215561
4,.1521792369487337
5,0.099608641
2,.4988219152831803
1,.8196451961994171
2,.4988219152831803
3,0.268215561
3,0.268215561
5,0.099608641
2,.4988219152831803
2,.4988219152831803
3,0.268215561
12,0.012794804
4,.1521792369487337
23,0.001283667
2,.4988219152831803
2,.4988219152831803
11,0.016449948
6,0.066978536
1,.8196451961994171
2,.4988219152831803
4,.1521792369487337
13,0.009470051
1,.8196451961994171
26,0.001058064
6,0.066978536
17,0.003325809
3,0.268215561
2,.4988219152831803
1,.8196451961994171
4,.1521792369487337
5,0.099608641
8,0.030702185
4,.1521792369487337
3,0.268215561
8,0.030702185
3,0.268215561
7,0.043262523
9,0.023919309
30,0
11,0.016449948
2,.4988219152831803
5,0.099608641
4,.1521792369487337
1,.8196451961994171
3,0.268215561
4,.1521792369487337
5,0.099608641
2,.4988219152831803
